# MIST version number  = 1.0     
# MESA revision number =     7503
# photometric system   = HST/ACS/WFC (Vega)                                              
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2492  1.03079E-04    -2.16     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     1
# CCM89 extinction: Av =  0.000
# --------------------------------------------------------------------------------------
# number of EEPs, cols =   453   21
#   1                               2                               3                               4                               5                               6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21
# EEP          log10_isochrone_age_yr                    initial_mass                        log_Teff                           log_g                           log_L              Z_surf       ACS_WFC_F435W       ACS_WFC_F475W       ACS_WFC_F502N       ACS_WFC_F550M       ACS_WFC_F555W       ACS_WFC_F606W       ACS_WFC_F625W       ACS_WFC_F658N       ACS_WFC_F660N       ACS_WFC_F775W       ACS_WFC_F814W      ACS_WFC_F850LP       ACS_WFC_F892N               phase
  284         1.0130000000000001E+001         2.7119569073333238E-001         3.6137305111997717E+000         5.0228129838273405E+000        -1.7436083134214337E+000            0.000112           11.017678           10.519118           10.311010            9.659912            9.882431            9.446289            9.155891            8.828841            8.913434            8.512386            8.413595            8.162524            8.196253            0.000000
  285         1.0130000000000001E+001         2.7133294900595845E-001         3.6137433493665703E+000         5.0227005549348931E+000        -1.7432271707692215E+000            0.000112           11.016577           10.518036           10.309907            9.658897            9.881392            9.445285            9.154903            8.827864            8.912455            8.511428            8.412642            8.161585            8.195312            0.000000
  286         1.0130000000000001E+001         2.8576223220848018E-001         3.6151192976423063E+000         5.0110908620864807E+000        -1.7033260205828373E+000            0.000112           10.900874           10.404434           10.193971            9.552446            9.772454            9.340004            9.051325            8.725347            8.809785            8.410979            8.312693            8.063121            8.096799            0.000000
  287         1.0130000000000001E+001         2.9065761373979948E-001         3.6155622236265854E+000         5.0072893404040038E+000        -1.6900125832291359E+000            0.000112           10.862494           10.366717           10.155518            9.517025            9.736234            9.304957            9.016826            8.691190            8.775577            8.377476            8.279343            8.030258            8.063919            0.000000
  288         1.0130000000000001E+001         2.9274209767577142E-001         3.6157515705038397E+000         5.0056429216750633E+000        -1.6843121544970150E+000            0.000112           10.846069           10.350579           10.139084            9.501858            9.720730            9.289952            9.002051            8.676561            8.760927            8.363126            8.265060            8.016185            8.049838            0.000000
  289         1.0130000000000001E+001         2.9569150785267223E-001         3.6160312785976632E+000         5.0034832107902947E+000        -1.6765818641266708E+000            0.000112           10.823551           10.328471           10.116529            9.481186            9.699560            9.269517            8.981958            8.656683            8.741017            8.343656            8.245685            7.997121            8.030764            0.000000
  290         1.0130000000000001E+001         3.0400805818616494E-001         3.6168572876977478E+000         4.9976102849908255E+000        -1.6550260554953700E+000            0.000112           10.760422           10.266453           10.053264            9.423397            9.640331            9.212422            8.925854            8.601209            8.685451            8.289348            8.191643            7.944027            7.977631            0.000000
  291         1.0130000000000001E+001         3.0987123464710714E-001         3.6174459689866119E+000         4.9936104144148814E+000        -1.6400233129446635E+000            0.000112           10.716477           10.223230           10.009234            9.383169            9.599101            9.172687            8.886807            8.562607            8.646785            8.251551            8.154025            7.907104            7.940678            0.000000
  292         1.0130000000000001E+001         3.0994089808728575E-001         3.6174532841252360E+000         4.9935665599890582E+000        -1.6398530021609861E+000            0.000112           10.715970           10.222736           10.008748            9.382704            9.598628            9.172229            8.886356            8.562160            8.646338            8.251117            8.153594            7.906682            7.940254            0.000000
  293         1.0130000000000001E+001         3.2075849898189646E-001         3.6186234669865081E+000         4.9870096600053397E+000        -1.6137006669516283E+000            0.000112           10.637131           10.146020            9.930470            9.311863            9.525818            9.102366            8.817858            8.494545            8.578592            8.185106            8.087944            7.842413            7.875924            0.000000
