# MIST version number  = 1.0     
# MESA revision number =     7503
# photometric system   = HST/ACS/WFC (Vega)                                              
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2491  8.37910E-05    -2.25     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     8
# CCM89 extinction: Av =  0.000
# --------------------------------------------------------------------------------------
# number of EEPs, cols =   464   21
#   1                               2                               3                               4                               5                               6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21
# EEP          log10_isochrone_age_yr                    initial_mass                        log_Teff                           log_g                           log_L              Z_surf       ACS_WFC_F435W       ACS_WFC_F475W       ACS_WFC_F502N       ACS_WFC_F550M       ACS_WFC_F555W       ACS_WFC_F606W       ACS_WFC_F625W       ACS_WFC_F658N       ACS_WFC_F660N       ACS_WFC_F775W       ACS_WFC_F814W      ACS_WFC_F850LP       ACS_WFC_F892N               phase
  270         9.9000000000000004E+000         2.4143717500639755E-001         3.6135727748915265E+000         5.0626388040273467E+000        -1.8342207976305123E+000            0.000094           11.248561           10.746331           10.527336            9.892698           10.111778            9.677531            9.388459            9.061894            9.146264            8.742980            8.643075            8.392224            8.426179            0.000000
  271         9.9000000000000004E+000         2.5229615244981574E-001         3.6146331935171827E+000         5.0510906693934450E+000        -1.7997072553655078E+000            0.000094           11.149548           10.649122           10.428616            9.800916           10.018127            9.586661            9.298883            8.973103            9.057344            8.655878            8.556368            8.306662            8.340568            0.000000
  272         9.9000000000000004E+000         2.6125322102019916E-001         3.6154950868045219E+000         5.0415457883816135E+000        -1.7710216475368203E+000            0.000094           11.067554           10.568571           10.346934            9.724723            9.940447            9.511215            9.224473            8.899326            8.983461            8.583466            8.484272            8.235511            8.269373            0.000000
  273         9.9000000000000004E+000         2.6503769506148250E-001         3.6158497807584178E+000         5.0381459843046619E+000        -1.7602099222560312E+000            0.000094           11.036331           10.537928           10.315904            9.695822            9.910967            9.482628            9.196295            8.871405            8.955497            8.556108            8.457046            8.208681            8.242522            0.000000
  274         9.9000000000000004E+000         2.7285450963357588E-001         3.6165696632184261E+000         5.0311131560596198E+000        -1.7379188166389170E+000            0.000094           10.972118           10.474875           10.252035            9.636332            9.850282            9.423765            9.138269            8.813907            8.897909            8.499734            8.400933            8.153380            8.187179            0.000000
  275         9.9000000000000004E+000         2.7910338671479218E-001         3.6171262103595936E+000         5.0255460130303167E+000        -1.7202297735806340E+000            0.000094           10.921253           10.425009           10.201528            9.589220            9.802238            9.377134            9.092288            8.768334            8.852266            8.455020            8.356417            8.109495            8.143261            0.000000
  276         9.9000000000000004E+000         2.8864531385807268E-001         3.6180237255901520E+000         5.0171773178126475E+000        -1.6931603093845196E+000            0.000094           10.842685           10.348286           10.123911            9.516845            9.728419            9.305546            9.021719            8.698422            8.782242            8.386494            8.288215            8.042320            8.076030            0.000000
  277         9.9000000000000004E+000         2.9722618768444042E-001         3.6187899211423593E+000         5.0098582273872605E+000        -1.6691880010674707E+000            0.000094           10.773491           10.280658           10.055504            9.452929            9.663140            9.242293            8.959341            8.636611            8.720331            8.325847            8.227841            7.982846            8.016491            0.000000
  278         9.9000000000000004E+000         2.9834995791370345E-001         3.6188906733675124E+000         5.0088889310802251E+000        -1.6660413691571436E+000            0.000094           10.764409           10.271786           10.046554            9.444530            9.654535            9.233984            8.951142            8.628486            8.712193            8.317878            8.219912            7.975038            8.008669            0.000000
  279         9.9000000000000004E+000         3.0345728700248337E-001         3.6193989901733161E+000         5.0051449230420513E+000        -1.6529843322665547E+000            0.000094           10.725657           10.234070           10.008403            9.409217            9.618151            9.199115            8.916833            8.594551            8.678193            8.284713            8.186960            7.942678            7.976247            0.000000
  280         9.9000000000000004E+000         3.0987255476216408E-001         3.6199969584936924E+000         5.0004044583033522E+000        -1.6364908461194418E+000            0.000094           10.677256           10.187098            9.960771            9.364826            9.572532            9.155254            8.873624            8.551781            8.635347            8.242855            8.145369            7.901771            7.935287            0.000000
  281         9.9000000000000004E+000         3.1009927076202848E-001         3.6200213739148799E+000         5.0002487986437893E+000        -1.6359234840216097E+000            0.000094           10.675546           10.185442            9.959049            9.363296            9.570934            9.153738            8.872141            8.550318            8.633880            8.241422            8.143944            7.900375            7.933890            0.000000
  282         9.9000000000000004E+000         3.2036474778163826E-001         3.6210791648179050E+000         4.9933937168364375E+000        -1.6106790686466375E+000            0.000094           10.599866           10.112470            9.885017            9.294582            9.500009            9.085974            8.805462            8.484403            8.567842            8.177131            8.080135            7.837797            7.871241            0.000000
  283         9.9000000000000004E+000         3.2044443740750084E-001         3.6210878282304915E+000         4.9933425831532388E+000        -1.6104855758795997E+000            0.000094           10.599278           10.111901            9.884423            9.294060            9.499460            9.085456            8.804955            8.483903            8.567341            8.176642            8.079649            7.837321            7.870764            0.000000
  284         9.9000000000000004E+000         3.2500609012932929E-001         3.6216375997414474E+000         4.9904372673500079E+000        -1.5992649685987568E+000            0.000094           10.564716           10.078724            9.850714            9.263087            9.467366            9.054976            8.775041            8.454386            8.537758            8.148005            8.051233            7.809536            7.842943            0.000000
  285         9.9000000000000004E+000         3.2523544636440982E-001         3.6216643241742816E+000         4.9903028882240061E+000        -1.5987171861692058E+000            0.000094           10.563028           10.077101            9.849049            9.261580            9.465799            9.053490            8.773587            8.452951            8.536319            8.146609            8.049848            7.808182            7.841588            0.000000
  286         9.9000000000000004E+000         3.3767511153480378E-001         3.6231230358841109E+000         4.9830868845868572E+000        -1.5693821047565888E+000            0.000094           10.472752            9.990170            9.760792            9.180472            9.382138            8.973693            8.695393            8.375720            8.458968            8.071720            7.975576            7.735549            7.768863            0.000000
  287         9.9000000000000004E+000         3.3770362170754059E-001         3.6231267304081944E+000         4.9830715591977794E+000        -1.5693155691341221E+000            0.000094           10.472543            9.989967            9.760586            9.180285            9.381946            8.973509            8.695212            8.375543            8.458791            8.071549            7.975407            7.735384            7.768698            0.000000
  288         9.9000000000000004E+000         3.3957389733552801E-001         3.6233687341857372E+000         4.9819373356706329E+000        -1.5648108121082223E+000            0.000094           10.458572            9.976449            9.746857            9.167733            9.369066            8.961175            8.683145            8.363637            8.446872            8.060032            7.963892            7.724241            7.757539            0.000000
  289         9.9000000000000004E+000         3.3975606009207082E-001         3.6233920685064787E+000         4.9818497758188798E+000        -1.5643982073679994E+000            0.000094           10.457276            9.975194            9.745567            9.166579            9.367875            8.960039            8.682037            8.362545            8.445779            8.058976            7.962830            7.723220            7.756517            0.000000
  290         9.9000000000000004E+000         3.4212039737708250E-001         3.6236968925788364E+000         4.9806484907280595E+000        -1.5589677306992309E+000            0.000094           10.440294            9.958789            9.728932            9.151366            9.352263            8.944926            8.667433            8.348144            8.431362            8.045071            7.948876            7.709785            7.743064            0.000000
  291         9.9000000000000004E+000         3.4675712205117992E-001         3.6243127326584892E+000         4.9780840084149016E+000        -1.5480699140411140E+000            0.000094           10.406143            9.925795            9.695415            9.120829            9.320893            8.914494            8.638125            8.319263            8.402435            8.017173            7.920976            7.682536            7.715960            0.000000
  292         9.9000000000000004E+000         3.4682699420575169E-001         3.6243222414168019E+000         4.9780498223105258E+000        -1.5479114767239981E+000            0.000094           10.405637            9.925303            9.694903            9.120382            9.320430            8.914047            8.637699            8.318845            8.402015            8.016767            7.920573            7.682138            7.715562            0.000000
  293         9.9000000000000004E+000         3.4996572592640052E-001         3.6247696692274158E+000         4.9764490093117200E+000        -1.5405857902460927E+000            0.000094           10.382305            9.902822            9.672081            9.099664            9.299121            8.893432            8.617875            8.299353            8.382466            7.997753            7.901957            7.663764            7.697161            0.000000
  294         9.9000000000000004E+000         3.5447482934692948E-001         3.6253681120071830E+000         4.9742281808238324E+000        -1.5304554166016131E+000            0.000094           10.350254            9.871911            9.640713            9.071122            9.269785            8.865270            8.590531            8.272455            8.355492            7.971478            7.876247            7.638632            7.671918            0.000000
  295         9.9000000000000004E+000         3.5487825206391094E-001         3.6254262863723770E+000         4.9740308422600901E+000        -1.5295195461805762E+000            0.000094           10.347256            9.869022            9.637770            9.068470            9.267051            8.862666            8.587996            8.269963            8.352992            7.969070            7.873870            7.636314            7.669599            0.000000
  296         9.9000000000000004E+000         3.5779640627529347E-001         3.6258776244616975E+000         4.9725244717968629E+000        -1.5226515105497285E+000            0.000094           10.324964            9.847577            9.615900            9.048770            9.246815            8.843442            8.569164            8.251605            8.334379            7.951371            7.856406            7.619311            7.652577            0.000000
  297         9.9000000000000004E+000         3.5901172098067147E-001         3.6260779804655998E+000         4.9719900158090642E+000        -1.5198298424084027E+000            0.000094           10.315619            9.838605            9.606717            9.040504            9.238384            8.835466            8.561292            8.244017            8.326622            7.944075            7.849215            7.612322            7.645581            0.000000
  298         9.9000000000000004E+000         3.6106333920256317E-001         3.6263664006775738E+000         4.9713394946333676E+000        -1.5155837978334574E+000            0.000093           10.301745            9.825289            9.593203            9.028148            9.225825            8.823537            8.549523            8.232533            8.315097            7.933118            7.838419            7.601811            7.635058            0.000000
  299         9.9000000000000004E+000         3.6311288915038775E-001         3.6266539898352521E+000         4.9704323189439190E+000        -1.5110867810305173E+000            0.000093           10.287256            9.811358            9.579084            9.015222            9.212650            8.810991            8.537281            8.220387            8.303027            7.921546            7.827011            7.590682            7.623919            0.000000
  300         9.9000000000000004E+000         3.6641525231018124E-001         3.6272697602045696E+000         4.9685205921100337E+000        -1.5027245288991384E+000            0.000093           10.259271            9.784540            9.551677            8.990935            9.187498            8.787234            8.514209            8.197775            8.280320            7.899898            7.805717            7.569975            7.603197            0.000000
  301         9.9000000000000004E+000         3.6646250453261364E-001         3.6272782193870263E+000         4.9684920449952443E+000        -1.5026059195667565E+000            0.000093           10.258872            9.784156            9.551278            8.990591            9.187139            8.786896            8.513881            8.197453            8.279998            7.899590            7.805413            7.569680            7.602901            0.000000
  302         9.9000000000000004E+000         3.7292670619307627E-001         3.6286254744274018E+000         4.9635399727825931E+000        -1.4846660442526181E+000            0.000092           10.198523            9.726432            9.492515            8.938323            9.133037            8.735818            8.464284            8.148930            8.231206            7.853161            7.759833            7.525301            7.558501            0.000000
  303         9.9000000000000004E+000         3.8086252061183090E-001         3.6304371208925121E+000         4.9570945335684904E+000        -1.4618139981470051E+000            0.000091           10.120563            9.652055            9.416979            8.871292            9.063505            8.670332            8.400887            8.086864            8.168896            7.793939            7.701757            7.468837            7.502052            0.000000
  304         9.9000000000000004E+000         3.8097742591738992E-001         3.6304646074376334E+000         4.9569969173349619E+000        -1.4614756054532563E+000            0.000091           10.119400            9.650947            9.415854            8.870296            9.062470            8.669359            8.399946            8.085941            8.167971            7.793060            7.700896            7.468001            7.501216            0.000000
  305         9.9000000000000004E+000         3.8776562314331670E-001         3.6319665941551764E+000         4.9513744558782014E+000        -1.4422001470599586E+000            0.000091           10.054059            9.588598            9.352703            8.814032            9.004116            8.614348            8.346655            8.033731            8.115576            7.743203            7.651965            7.420489            7.453660            0.000000
  306         9.9000000000000004E+000         3.8910049422079307E-001         3.6323083271715904E+000         4.9502154300124515E+000        -1.4381693909741358E+000            0.000091           10.040094            9.575315            9.339252            8.802116            8.991738            8.602730            8.335424            8.022750            8.104549            7.732748            7.641718            7.410571            7.443730            0.000000
  307         9.9000000000000004E+000         3.9835342448806349E-001         3.6347103558406180E+000         4.9420552919646710E+000        -1.4101846054042879E+000            0.000090            9.942861            9.482880            9.245672            8.719267            8.905675            8.522031            8.257380            7.946543            8.027988            7.660141            7.570537            7.341761            7.374822            0.000000
  308         9.9000000000000004E+000         4.0543347003332214E-001         3.6368275553642255E+000         4.9354727151378341E+000        -1.3877644325854788E+000            0.000090            9.862983            9.407250            9.169178            8.652058            8.835637            8.456697            8.194391            7.885190            7.966286            7.601867            7.513449            7.286840            7.319793            0.000000
  309         9.9000000000000004E+000         4.1562878669271763E-001         3.6402572910697568E+000         4.9255500805472066E+000        -1.3536931199125914E+000            0.000090            9.739558            9.290759            9.051496            8.549167            8.728172            8.356756            8.098294            7.791764            7.872231            7.513361            7.426722            7.203722            7.236431            0.000000
  310         9.9000000000000004E+000         4.2612941179922220E-001         3.6439034284603693E+000         4.9150934861653832E+000        -1.3179099862689376E+000            0.000089            9.610079            9.168765            8.928630            8.441406            8.615705            8.252165            7.997745            7.694068            7.773817            7.420984            7.335916            7.116854            7.149332            0.000000
  311         9.9000000000000004E+000         4.3877330450208807E-001         3.6477174419606406E+000         4.9030657954738563E+000        -1.2776916444415711E+000            0.000089            9.468528            9.035229            8.794764            8.322618            8.492020            8.136503            7.886215            7.585528            7.664535            7.318245            7.234457            7.019487            7.051720            0.000000
  312         9.9000000000000004E+000         4.3903587300843278E-001         3.6478041447192915E+000         4.9028071195292870E+000        -1.2768175540875728E+000            0.000089            9.465426            9.032311            8.791853            8.320024            8.489323            8.133984            7.883788            7.583169            7.662160            7.316024            7.232260            7.017383            7.049610            0.000000
  313         9.9000000000000004E+000         4.4204588037696546E-001         3.6487948266794321E+000         4.8998524331094577E+000        -1.2668209637463939E+000            0.000089            9.429935            8.998941            8.758501            8.290389            8.458488            8.105181            7.856037            7.556186            7.635000            7.290614            7.207115            6.993278            7.025444            0.000000
  314         9.9000000000000004E+000         4.4985944272767520E-001         3.6513593943714953E+000         4.8921970060839755E+000        -1.2410872214400168E+000            0.000089            9.338767            8.913339            8.673210            8.214246            8.379386            8.031221            7.784758            7.486897            7.565228            7.225547            7.142593            6.931388            6.963402            0.000000
